tripid,userid,name,trippointid,lat,lon,speed,recordedtimestamp,sequence,enginerpm,shorttermfuelbank1,longtermfuelbank1,throttleposition,relativethrottleposition,runtime,distancewithmil,engineload,mafflowrate,outsidetemperature,enginefuelrate,vin
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,20aea070-0b20-4d98-9d12-4847a549a8f0,47.66330688,-122.1336591,-255,2018-03-14T00:10:05.3614830Z,601,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ad7ed5e4-cf95-4b96-85f9-bd82ebdac1d1,47.66335032,-122.1336282,-255,2018-03-14T00:10:06.3236880Z,602,0,1107,31,-255,-255,-255,-255,0,0,,10,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4dc9cb20-d91d-4d8e-9cd4-6684b82d6658,47.66335032,-122.1336282,-255,2018-03-14T00:10:06.3563680Z,603,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e871ff4c-9cff-4745-893f-3ce6943cefaa,47.66340907,-122.1335885,1133,2018-03-14T00:10:07.3278010Z,604,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,296f7df1-00db-4226-b06c-1640186b12e7,47.66340907,-122.1335885,-255,2018-03-14T00:10:07.3578090Z,605,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7b4d9039-6241-494d-9b6a-5899eaf3fb58,47.66349063,-122.1335484,-255,2018-03-14T00:10:08.3239680Z,606,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d1dd69f0-ae77-4395-ba70-7e761ccd3a63,47.66349063,-122.1335484,-255,2018-03-14T00:10:08.3543960Z,607,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,49e4bc75-33e9-41fc-b975-5a9ada65bac7,47.66356584,-122.1334941,-255,2018-03-14T00:10:09.3246210Z,608,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,dbf473ca-aa34-44b3-a2a5-f28b4e60d1e9,47.66356584,-122.1334941,-255,2018-03-14T00:10:09.3520080Z,609,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b6832d2b-b1dd-4a3e-846d-5fd489781ac5,47.66363719,-122.1334392,-255,2018-03-14T00:10:10.3260250Z,610,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b5286f45-e2bf-410e-bbbe-4f085c100ce2,47.66363719,-122.1334392,-255,2018-03-14T00:10:10.3602930Z,611,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4552240c-e101-4ea0-8207-3ed4fdafbc6e,47.66371947,-122.1333706,-255,2018-03-14T00:10:11.3118050Z,612,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,5ebfc152-630c-453f-971b-98959f8c2b05,47.66371947,-122.1333706,-255,2018-03-14T00:10:11.3367360Z,613,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b6cbab98-f257-49d4-b3c2-2d57b3afc999,47.66381546,-122.1332947,-255,2018-03-14T00:10:12.3276400Z,615,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e6064f83-5161-4d87-be0a-62cf8e7c329b,47.66381546,-122.1332947,-255,2018-03-14T00:10:12.3052720Z,614,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7442fe98-a7bd-4a1b-9da7-ecacfe3bcf9a,47.66390288,-122.1332053,-255,2018-03-14T00:10:13.3353340Z,616,-255,-255,-255,-255,-255,3,8,-255,0,,935,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9f39a916-84c4-4c9e-a3df-116b3fa0a285,47.66390288,-122.1332053,-255,2018-03-14T00:10:13.3632340Z,617,-255,-255,-255,-255,-255,-255,-255,1,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b7841fc1-2322-415f-89b4-c7d6418ce3f8,47.66398686,-122.1331229,-255,2018-03-14T00:10:14.3321210Z,618,3,10,-255,-255,1,-255,-255,-255,-255,,1019,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d7938596-75d9-4766-934d-7ead59988939,47.66398686,-122.1331229,-255,2018-03-14T00:10:14.3633120Z,619,-255,-255,-255,-255,-255,-255,-255,-255,40,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a3b6b829-e57d-4514-b82a-c05b61d5d30f,47.66406861,-122.1330496,10,2018-03-14T00:10:15.3032220Z,620,3,936,0,-2,40,0,1079,13,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,835e44d0-81de-4f69-8f81-5301c1f710fc,47.66406861,-122.1330496,-255,2018-03-14T00:10:15.3305660Z,621,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,37f9d92b-2fd3-4da2-b38f-98eeb787224d,47.66413993,-122.1329756,-255,2018-03-14T00:10:16.2955450Z,622,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b6daa722-5ae0-4fa8-bb28-efe37cacada4,47.66413993,-122.1329756,-255,2018-03-14T00:10:16.3314850Z,623,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f6589a23-0abf-4d62-9c3e-9d3a03f1babb,47.66422757,-122.1328957,-255,2018-03-14T00:10:17.3080970Z,624,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,895f6d2a-412b-4f1b-b344-c40a01011e61,47.66422757,-122.1328957,-255,2018-03-14T00:10:17.3379800Z,625,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ec9cd995-9e43-40a3-95e5-fc29ecda0f99,47.664327,-122.1328072,-255,2018-03-14T00:10:18.3378740Z,627,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f57a7bb0-0f35-4764-8bb3-cdabf8bca7af,47.664327,-122.1328072,-255,2018-03-14T00:10:18.3112570Z,626,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d9d0ea8e-2567-4059-ade3-e815ae940ee5,47.6644265,-122.1327132,-255,2018-03-14T00:10:19.3512840Z,629,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,1ed0bccc-0501-4791-b6af-36d795954a92,47.6644265,-122.1327132,-255,2018-03-14T00:10:19.3238260Z,628,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,3d5dd91f-6fe3-438e-9f50-f9cc31bbf073,47.66451833,-122.1326248,-255,2018-03-14T00:10:20.3192380Z,630,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4af3d7a8-b422-4fca-b0fb-ee0bd9d93bc6,47.66451833,-122.1326248,-255,2018-03-14T00:10:20.3444070Z,631,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c0fe6bb7-baef-4a77-8379-92700d667c16,47.66461969,-122.1325083,-255,2018-03-14T00:10:21.3199210Z,632,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,bd07b067-cf9e-444a-9707-5f45fcd59f2c,47.66461969,-122.1325083,-255,2018-03-14T00:10:21.3487270Z,633,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,22187e87-3c42-4536-8a55-e471ccb0f582,47.66471659,-122.1323956,-255,2018-03-14T00:10:22.3143190Z,634,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,332eee1c-0fe3-46ca-890c-7ea20eb31970,47.66471659,-122.1323956,-255,2018-03-14T00:10:22.3409560Z,635,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,99ea531b-8017-476a-9d1f-64f236ae8a2f,47.664813,-122.1322788,-255,2018-03-14T00:10:23.3208950Z,636,-255,10,-255,-255,0,6,13,7,0,,944,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f1db52e1-f8ba-444a-abb9-ef1d46440a2e,47.664813,-122.1322788,-255,2018-03-14T00:10:23.3482100Z,637,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a067fce7-b772-40a0-9cc3-6efeb3f53885,47.66492363,-122.1321551,-255,2018-03-14T00:10:24.3133010Z,638,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c2b3b627-443c-41f7-8d66-6a49ea5c0e06,47.66492363,-122.1321551,-255,2018-03-14T00:10:24.3437370Z,639,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b6d323dc-0359-4873-be0c-d656f02d39e8,47.66502817,-122.1320331,-255,2018-03-14T00:10:25.3246080Z,640,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,eac31c88-e35f-4ce3-972c-3e56191d00a9,47.66502817,-122.1320331,-255,2018-03-14T00:10:25.3519350Z,641,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,27b5d6c8-92f8-4367-b96a-7097397e5770,47.66511354,-122.1319258,-255,2018-03-14T00:10:26.3204380Z,642,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a8458bd6-d71a-4f29-b8cf-b6a1e0ffdbbf,47.66511354,-122.1319258,-255,2018-03-14T00:10:26.3500350Z,643,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8b5db7b2-fc83-45fc-9b0e-9e9811708446,47.66518609,-122.1318313,-255,2018-03-14T00:10:27.2726140Z,644,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a2bc321d-dc87-49a8-b798-bdb5cf0827d4,47.66518609,-122.1318313,-255,2018-03-14T00:10:27.2897030Z,645,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b8ae81fa-cc95-4b34-8f71-2368baed0a40,47.66527545,-122.131716,-255,2018-03-14T00:10:28.3119500Z,646,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,99ff6cc0-73ec-451a-9499-a3faadd40129,47.66527545,-122.131716,-255,2018-03-14T00:10:28.3481430Z,647,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b4f6215f-39fa-430f-97bf-ebb7514d153c,47.66536639,-122.1316022,-255,2018-03-14T00:10:29.3224280Z,648,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,eeaa1871-40db-41e0-95cc-0132095f2d5b,47.66536639,-122.1316022,-255,2018-03-14T00:10:29.3515420Z,649,-255,-255,-255,-255,-255,-255,-255,-255,-255,,1105,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ad006022-7e7a-448a-9716-82f6b57e5845,47.66545317,-122.1314976,14,2018-03-14T00:10:30.3203900Z,650,4,952,0,17,-255,-7,949,15,40,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e4656a3b-ddb3-4841-b0fb-f4e2dbfca4b5,47.66545317,-122.1314976,-255,2018-03-14T00:10:30.3467730Z,651,-255,-255,-255,-255,38,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0b4740ad-7fd8-4405-8d87-eda23ce0919c,47.66553652,-122.1313823,10,2018-03-14T00:10:31.3297210Z,652,-255,-255,-255,-255,-255,4,-255,-255,-255,,953,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,759e5280-f1bd-4a13-a39d-27b7673392d0,47.66553652,-122.1313823,-255,2018-03-14T00:10:31.3551740Z,653,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,86aee959-ea82-48b6-b72b-7b22b4e5e773,47.66561557,-122.131281,-255,2018-03-14T00:10:32.3105030Z,654,-255,10,-255,-255,17,-255,12,4,0,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e9bf5941-baf5-4db4-a2d1-73015b7f655d,47.66561557,-122.131281,-255,2018-03-14T00:10:32.3422500Z,655,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ef7dcbbc-11fc-4eaa-a984-7de4d0627bec,47.66568215,-122.1311982,-255,2018-03-14T00:10:33.3167380Z,656,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d7c9f2f9-c2f5-424d-a655-f305179da223,47.66568215,-122.1311982,-255,2018-03-14T00:10:33.3447430Z,657,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a91086e4-1239-4536-af59-de06d5125f7f,47.66573934,-122.13112,-255,2018-03-14T00:10:34.3314230Z,658,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,eb792c48-3601-47c3-93bd-76aed8b378db,47.66573934,-122.13112,-255,2018-03-14T00:10:34.3573300Z,659,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b08dc2df-5635-4aec-b945-b9de2ede5537,47.66577815,-122.1310596,5,2018-03-14T00:10:35.3307610Z,660,-255,0,-255,15,-255,17,-255,957,16,,1088,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,84e115e7-ddcd-469e-a591-bf8017c6bfb0,47.66577815,-122.1310596,-255,2018-03-14T00:10:35.3559960Z,661,-255,-255,-255,-255,-255,-255,-7,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,1dc58702-ad5b-4ef5-a14e-e962dd8659ce,47.66581194,-122.1310147,-255,2018-03-14T00:10:36.3284760Z,662,10,-255,5,-255,1080,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e79925d5-bad5-43be-a56f-8a4b8e5fab89,47.66581194,-122.1310147,-255,2018-03-14T00:10:36.3560000Z,663,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2cff5bdb-35f7-4d3e-a3b7-5c34404e5786,47.66585755,-122.1309543,-255,2018-03-14T00:10:37.3276620Z,664,-255,-255,-255,5,-255,-255,-255,-255,959,,16,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e985772c-d59f-46ce-aaa6-3404ce3fe1ca,47.66585755,-122.1309543,-255,2018-03-14T00:10:37.3557890Z,665,-255,-255,-255,-255,-255,14,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,143f96b7-191f-4002-88f6-e586dba416c2,47.66590792,-122.1308926,-255,2018-03-14T00:10:38.3259040Z,666,-255,-255,-255,-255,-255,-255,-255,0,-255,,-7,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ecf110b7-1ec4-47c4-aca3-7fd815b91e42,47.66590792,-122.1308926,-255,2018-03-14T00:10:38.3520420Z,667,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,677e7f2a-4431-4976-8e63-cdfb6d84c075,47.66595144,-122.1308432,17,2018-03-14T00:10:39.2182980Z,668,0,16,961,-7,-255,671,11,13,707,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,842237c6-1a8c-486e-a172-15e1e632ffd5,47.66595144,-122.1308432,-255,2018-03-14T00:10:39.2361770Z,669,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,5c33d676-fff3-4712-a2d9-74e093e6f45a,47.66599856,-122.1307838,7,2018-03-14T00:10:41.1964220Z,670,18,-255,6,10,18,-255,6,10,718,,-7,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a9522265-07fd-4c33-9ca4-1ffb1065c442,47.66599856,-122.1307838,-255,2018-03-14T00:10:41.2228610Z,671,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,767ba7e8-c941-4fc0-916a-d42ed5fee2f3,47.666012,-122.1307179,6,2018-03-14T00:10:43.1890490Z,672,0,17,963,10,16,-255,5,10,6,,0,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b71560f8-f7f0-4323-b902-66c947daa897,47.666012,-122.1307179,-255,2018-03-14T00:10:43.2146810Z,673,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f2a6aa70-ae0e-48d7-9a13-bb5364a70f34,47.66602815,-122.1306478,6,2018-03-14T00:10:45.2130560Z,674,0,16,966,10,16,699,12,12,699,,-7,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,591061bc-9226-4791-95ff-06fe9f8ed189,47.66602815,-122.1306478,-255,2018-03-14T00:10:45.2356630Z,675,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,cfc1ed49-2d2b-418d-8326-518d29c5db14,47.66604968,-122.1305867,-255,2018-03-14T00:10:47.2135220Z,676,-255,-255,-255,-255,16,-255,5,10,5,,-5,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d13c160c-9ea4-4627-890a-5d6645467656,47.66604968,-122.1305867,-255,2018-03-14T00:10:47.2354210Z,677,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8836dbe9-b5bf-447b-b21a-a580d5944e13,47.6660852,-122.1305037,5,2018-03-14T00:10:49.2074010Z,678,0,16,970,10,16,699,13,13,692,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e2aa2e63-e68d-433b-99f9-fa5ac75b6b6c,47.6660852,-122.1305037,-255,2018-03-14T00:10:49.2340070Z,679,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,18d0cab7-1dbf-45ec-8ead-c526f380c252,47.6661192,-122.1304167,15,2018-03-14T00:10:51.2084210Z,680,5,973,0,4,0,-3,5,16,13,,695,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,84f35828-df77-4365-b33b-5cf7c91dc248,47.6661192,-122.1304167,-255,2018-03-14T00:10:51.2322370Z,681,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6b2030ac-e2fa-4d9e-9531-703f43b996f4,47.66616962,-122.1303117,10,2018-03-14T00:10:53.1556360Z,682,5,10,-255,-255,4,4,13,4,0,,974,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ec76eb6d-03e8-4a60-9119-079cbeb77702,47.66616962,-122.1303117,-255,2018-03-14T00:10:53.1750040Z,683,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,88d19bc8-f896-49a1-a243-2292a1e09b6f,47.66619741,-122.1302561,-255,2018-03-14T00:10:54.2320680Z,685,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6f21bbd7-3fa8-40da-8b4c-173d6952a979,47.66619741,-122.1302561,-255,2018-03-14T00:10:54.2057660Z,684,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,70f5c1ff-fd99-4459-a8d2-28c402378a48,47.66622585,-122.1301935,12,2018-03-14T00:10:55.2091340Z,686,3,977,0,0,-255,0,751,14,18,,725,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7b69081c-97bd-4cd7-8ca2-f2df1ebc9159,47.66622585,-122.1301935,-255,2018-03-14T00:10:55.2335440Z,687,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
